Structure file for LAMMPS generated by a MolSSI flowchart
      1000 atoms
         1 atom types
0.0 40.480701839287065 xlo xhi
0.0 40.480701839287065 ylo yhi
0.0 40.480701839287065 zlo zhi

Atoms

    51      1      1  0.000    4.3700000   13.0820000   30.2180000
    52      1      1  0.000   27.5750000   14.9440000   28.0340000
    53      1      1  0.000   19.1490000   16.4540000   27.9850000
    54      1      1  0.000    7.5410000    4.6880000   13.2340000
    55      1      1  0.000   36.0460000    9.9610000   25.1520000
    56      1      1  0.000    7.5810000   14.2610000   29.6440000
    57      1      1  0.000   35.8590000   36.0360000    4.2170000
    58      1      1  0.000   12.9820000   23.1320000   16.6920000
    59      1      1  0.000    5.7180000   38.0750000   27.6690000
    60      1      1  0.000    3.4900000   14.1670000   13.1920000
    61      1      1  0.000    7.2290000   19.5940000   21.1990000
    62      1      1  0.000   18.7230000   35.9030000   18.6280000
    63      1      1  0.000    8.4620000   16.9190000   11.7830000
    64      1      1  0.000   20.5080000   32.5320000    2.5120000
    65      1      1  0.000   11.5500000   35.0440000   26.8070000
    66      1      1  0.000   34.8490000   34.0140000   16.6270000
    67      1      1  0.000   37.8790000   10.5680000   33.8840000
    68      1      1  0.000   33.8460000    8.2550000   15.5420000
    69      1      1  0.000   23.4990000   22.4740000   24.7150000
    70      1      1  0.000   19.0120000    2.0590000   11.8070000
    71      1      1  0.000   19.4610000   13.7340000   23.3060000
    72      1      1  0.000   16.5200000   32.3360000    9.8030000
    73      1      1  0.000   21.0150000   11.0000000   26.3480000
    74      1      1  0.000   28.2590000   37.9210000    7.5430000
    75      1      1  0.000   24.9520000    1.1850000   11.7670000
    76      1      1  0.000   13.3870000    4.9390000    7.5450000
    77      1      1  0.000    7.9980000    3.8620000   16.8090000
    78      1      1  0.000   33.7660000   18.8500000   22.8050000
    79      1      1  0.000   37.2940000   27.6170000    0.2450000
    80      1      1  0.000   16.7790000   30.7950000   14.0490000
    81      1      1  0.000    6.3820000   18.9960000    7.3950000
    82      1      1  0.000   23.6160000   33.0510000   22.6190000
    83      1      1  0.000    7.7990000   30.3870000   34.1160000
    84      1      1  0.000    5.4630000    6.9110000   14.1800000
    85      1      1  0.000   14.8180000   24.2950000   28.2690000
    86      1      1  0.000   38.4250000    8.1450000   25.3720000
    87      1      1  0.000   34.5520000   37.1200000   33.0420000
    88      1      1  0.000   30.9450000    4.0560000   22.9350000
    89      1      1  0.000    7.1180000   29.0730000   30.5400000
    90      1      1  0.000    7.4010000   22.6290000    3.2760000
    91      1      1  0.000   25.4920000    9.5100000   20.4520000
    92      1      1  0.000   12.2360000    7.0930000   23.0430000
    93      1      1  0.000   20.0140000   25.0320000   30.9750000
    94      1      1  0.000   15.2840000   13.2040000    6.2870000
    95      1      1  0.000   29.1600000   10.7150000   17.9020000
    96      1      1  0.000   19.0900000    8.4740000   21.3430000
    97      1      1  0.000   20.7550000   27.9420000   12.6270000
    98      1      1  0.000   13.0580000   15.9490000    7.3420000
    99      1      1  0.000   11.7450000   11.6870000    8.7580000
   100      1      1  0.000   12.1520000   15.3050000   30.5910000
   101      1      1  0.000    0.4760000    3.2330000    4.7370000
   102      1      1  0.000   25.6780000    7.2530000   20.5530000
   103      1      1  0.000   22.2730000   30.8020000   22.6450000
   104      1      1  0.000   32.5370000    3.1470000   27.8990000
   105      1      1  0.000   11.6610000    5.8310000   31.2450000
   106      1      1  0.000   33.8810000    0.3240000    9.4950000
   107      1      1  0.000   14.6170000   11.8790000   17.8630000
   108      1      1  0.000   30.5250000   29.1300000   19.8860000
   109      1      1  0.000   15.8720000    7.4890000   36.6200000
   110      1      1  0.000   25.0490000   17.5270000   19.9470000
   111      1      1  0.000   26.6340000    6.1310000   22.9860000
   112      1      1  0.000   19.1690000   21.1100000   14.4380000
   113      1      1  0.000   31.2170000    1.9570000   21.6820000
   114      1      1  0.000   25.3460000   25.5050000    7.8180000
   115      1      1  0.000    5.5490000   20.3300000   37.5850000
   116      1      1  0.000   25.6810000   21.0150000   25.1810000
   117      1      1  0.000   28.1500000   33.1690000   38.4450000
   118      1      1  0.000   35.5920000    9.6930000   20.0770000
   119      1      1  0.000   22.2130000   23.0340000   35.0690000
   120      1      1  0.000    9.3120000   38.1990000   24.9840000
   121      1      1  0.000    0.1390000   17.2500000   20.0600000
   122      1      1  0.000   32.3710000   32.7620000   35.7760000
   123      1      1  0.000   32.3760000   27.9010000   12.6420000
   124      1      1  0.000   30.1080000   28.3720000   24.5020000
   125      1      1  0.000   38.4400000   25.1040000    0.1060000
   126      1      1  0.000   35.0080000   12.0460000   18.1630000
   127      1      1  0.000    0.0650000    5.8560000    6.7810000
   128      1      1  0.000   21.0800000   29.5860000   26.0740000
   129      1      1  0.000    6.8440000   29.8550000   26.2060000
   130      1      1  0.000   14.7640000   24.9390000   30.6220000
   131      1      1  0.000   25.3070000   20.3130000   30.5610000
   132      1      1  0.000   23.5850000   23.0600000    7.3560000
   133      1      1  0.000   11.9410000   13.7870000   36.9590000
   134      1      1  0.000   35.4640000    0.2100000   25.2160000
   135      1      1  0.000    4.9540000    2.2750000   10.1040000
   136      1      1  0.000   33.8690000   12.6860000   14.0730000
   137      1      1  0.000   15.4770000   16.1610000   27.2950000
   138      1      1  0.000    9.8300000   18.0370000   22.8580000
   139      1      1  0.000   20.6300000    4.3870000   12.8300000
   140      1      1  0.000    6.6460000   22.6110000   25.1700000
   141      1      1  0.000   23.8560000   23.8070000   28.1770000
   142      1      1  0.000   24.5560000   23.8450000    9.7910000
   143      1      1  0.000   38.0880000    6.1980000   12.2860000
   144      1      1  0.000    3.3030000   30.2310000   31.2470000
   145      1      1  0.000   25.4730000   37.9380000    7.8590000
   146      1      1  0.000   28.1630000    0.6450000    0.2000000
   147      1      1  0.000   22.5380000    4.4170000   32.9300000
   148      1      1  0.000   27.8000000    4.1050000   10.0060000
   149      1      1  0.000   18.9650000   38.4320000    4.0170000
   150      1      1  0.000   37.2950000   19.8300000   26.8480000
   151      1      1  0.000    6.8260000   15.9290000   10.3490000
   152      1      1  0.000   30.6150000   17.3240000   14.6170000
   153      1      1  0.000   30.1580000   34.7840000    1.1910000
   154      1      1  0.000   14.1600000    6.4610000   20.6890000
   155      1      1  0.000   36.7520000    4.9830000   10.4650000
   156      1      1  0.000    1.3450000   19.7930000   11.5340000
   157      1      1  0.000    2.4390000   11.2890000   30.8000000
   158      1      1  0.000   31.3890000   24.1190000    4.1470000
   159      1      1  0.000   10.8410000   35.4460000   15.6470000
   160      1      1  0.000    4.3280000   24.6660000   22.9330000
   161      1      1  0.000   10.1580000   23.5940000   26.9170000
   162      1      1  0.000    3.0190000    4.7620000   25.1220000
   163      1      1  0.000    9.7910000    8.9490000   22.5430000
   164      1      1  0.000   15.3660000   30.7480000   30.5050000
   165      1      1  0.000   37.8030000    1.2500000   36.1120000
   166      1      1  0.000   24.4260000   19.8760000    3.4850000
   167      1      1  0.000   26.6850000   29.3080000   34.5310000
   168      1      1  0.000    6.9760000    1.3340000   11.5740000
   169      1      1  0.000   18.7290000   23.8720000   35.5340000
   170      1      1  0.000    8.7360000   21.0370000   35.4820000
   171      1      1  0.000    5.1500000   12.0860000   15.2580000
   172      1      1  0.000   26.7830000   35.8950000   24.8140000
   173      1      1  0.000   16.8470000   24.3050000    0.4770000
   174      1      1  0.000   17.0030000   34.9620000   27.1390000
   175      1      1  0.000    7.5000000   32.6740000   29.1390000
   176      1      1  0.000   34.4340000    7.8630000    2.8840000
   177      1      1  0.000   30.7150000   10.1480000   36.2200000
   178      1      1  0.000   36.1070000   11.0510000   10.3430000
   179      1      1  0.000   15.2350000    1.1170000   17.2880000
   180      1      1  0.000    9.0280000   22.2930000   23.1430000
   181      1      1  0.000   38.0550000   23.1470000    6.8250000
   182      1      1  0.000   16.5790000    3.2710000   10.3990000
   183      1      1  0.000    2.7760000   12.8180000   34.0720000
   184      1      1  0.000   19.5820000   14.2940000   18.6090000
   185      1      1  0.000    9.5540000    8.0520000   31.1740000
   186      1      1  0.000   12.2980000   21.5650000   27.8740000
   187      1      1  0.000   12.1680000   30.5600000   27.7640000
   188      1      1  0.000    0.3280000   22.5070000   10.2950000
   189      1      1  0.000   14.1370000    9.7110000   21.9050000
   190      1      1  0.000   27.7870000   15.9080000   22.0840000
   191      1      1  0.000   13.9250000    6.8450000    0.4750000
   192      1      1  0.000    3.0020000   34.0140000   18.1070000
   193      1      1  0.000    2.8580000   17.6310000    7.9830000
   194      1      1  0.000    1.0820000   32.6580000   23.5570000
   195      1      1  0.000    0.9680000    1.0900000   33.0490000
   196      1      1  0.000   14.5300000   24.4430000    1.9260000
   197      1      1  0.000   10.9480000   10.6580000   29.4390000
   198      1      1  0.000   24.4840000   29.0630000   12.3140000
   199      1      1  0.000    4.8340000    7.8230000   29.7710000
   200      1      1  0.000   13.3970000    0.7320000   21.4250000
   201      1      1  0.000    5.7190000   26.5200000   23.7260000
   202      1      1  0.000   24.2130000   24.0430000    2.7020000
   203      1      1  0.000    3.4460000   29.0820000   21.3280000
   204      1      1  0.000   28.6000000   17.6230000   20.2020000
   205      1      1  0.000   33.9380000   24.0180000    0.1830000
   206      1      1  0.000   30.7000000    5.5230000   16.2130000
   207      1      1  0.000   19.5710000   16.8950000   14.0180000
   208      1      1  0.000   28.6770000   38.1340000   33.2420000
   209      1      1  0.000   13.0790000   20.2990000   11.9920000
   210      1      1  0.000    1.8100000   12.0450000   24.4020000
   211      1      1  0.000   24.8240000   12.2560000   34.5540000
   212      1      1  0.000    2.5560000   21.1830000    1.1760000
   213      1      1  0.000    4.2900000   23.9510000    2.9660000
   214      1      1  0.000   34.5680000   16.1100000    5.1820000
   215      1      1  0.000    4.7740000    6.2670000   38.0850000
   216      1      1  0.000   29.6410000   29.2380000    8.1730000
   217      1      1  0.000    6.8360000   14.6490000   33.6730000
   218      1      1  0.000   23.2040000   11.6480000    8.1200000
   219      1      1  0.000   36.5470000    7.4490000   17.7030000
   220      1      1  0.000   23.2270000    1.9110000   15.7270000
   221      1      1  0.000   36.4430000    2.6930000   14.5150000
   222      1      1  0.000   36.4610000   20.4840000    6.9760000
   223      1      1  0.000   27.7420000   36.1620000    3.2320000
   224      1      1  0.000    2.5060000    2.1060000    6.8410000
   225      1      1  0.000    3.9810000   16.3270000   13.3640000
   226      1      1  0.000    4.3290000    9.4530000   31.8270000
   227      1      1  0.000   22.4760000   31.9780000   20.3320000
   228      1      1  0.000    3.7070000   13.3570000    7.5450000
   229      1      1  0.000   36.3100000   16.4030000   38.2010000
   230      1      1  0.000    3.8700000   10.2760000   16.9930000
   231      1      1  0.000   33.2510000   12.4060000    2.9220000
   232      1      1  0.000   11.6970000   37.7690000   26.8970000
   233      1      1  0.000    8.5150000    1.4960000   35.3750000
   234      1      1  0.000    1.3730000   12.0990000   18.5540000
   235      1      1  0.000   25.1800000   25.4540000   11.5680000
   236      1      1  0.000   35.9250000   10.8270000    7.5990000
   237      1      1  0.000   14.8360000    9.9290000    7.4650000
   238      1      1  0.000   34.3150000   18.9290000    6.5550000
   239      1      1  0.000    7.3690000   11.3360000   29.3410000
   240      1      1  0.000   22.9700000   20.7590000   34.2830000
   241      1      1  0.000   16.4500000   26.5920000    4.8170000
   242      1      1  0.000   20.5880000   28.2590000    7.5170000
   243      1      1  0.000   28.4200000   34.0730000   14.0510000
   244      1      1  0.000   28.7170000    7.7380000   25.5550000
   245      1      1  0.000   31.0590000   30.3120000   14.9400000
   246      1      1  0.000   38.4020000   21.8840000   27.5550000
   247      1      1  0.000   12.7570000   12.6960000    3.3200000
   248      1      1  0.000   17.1520000    9.0940000   29.3830000
   249      1      1  0.000    8.9620000   32.1900000   13.9320000
   250      1      1  0.000   22.0880000   25.5850000   38.4680000
   251      1      1  0.000   32.9060000   38.1300000   34.3100000
   252      1      1  0.000   35.0640000    3.6970000    6.9130000
   253      1      1  0.000   18.1870000   29.5520000   25.9140000
   254      1      1  0.000   23.7640000   32.3360000   31.9710000
   255      1      1  0.000    7.2430000   28.6790000   12.9210000
   256      1      1  0.000    0.4600000   37.2260000    5.1910000
   257      1      1  0.000   10.9230000    7.3580000    0.2820000
   258      1      1  0.000    0.3460000    6.1620000   20.5310000
   259      1      1  0.000   19.9330000   18.5120000   19.8380000
   260      1      1  0.000   24.2530000    5.5460000   16.2160000
   261      1      1  0.000   31.1620000    0.4660000   34.1680000
   262      1      1  0.000   13.0650000   21.8980000   30.1420000
   263      1      1  0.000    9.3740000   25.1560000    5.1980000
   264      1      1  0.000   22.1290000    9.4160000   11.3200000
   265      1      1  0.000   30.9580000   15.4830000   25.6480000
   266      1      1  0.000   27.2320000    0.1670000   27.2910000
   267      1      1  0.000   29.0450000   34.5270000   25.6980000
   268      1      1  0.000   34.1870000   10.6710000   15.2010000
   269      1      1  0.000   23.1620000   34.0210000    3.4130000
   270      1      1  0.000   11.8980000    3.1530000   33.2470000
   271      1      1  0.000    1.2150000   22.2500000   29.6470000
   272      1      1  0.000   18.8520000   31.5950000   26.5170000
   273      1      1  0.000   25.7990000    2.1620000   30.8680000
   274      1      1  0.000   10.6650000    3.2640000    8.3610000
   275      1      1  0.000    3.2190000   24.1960000   35.3360000
   276      1      1  0.000   20.5410000   10.4240000    9.5000000
   277      1      1  0.000   27.1110000   31.2280000   37.5820000
   278      1      1  0.000   20.5160000   20.7080000   37.6560000
   279      1      1  0.000    0.0090000   20.1850000    2.6830000
   280      1      1  0.000   37.4400000    5.6050000   18.9910000
   281      1      1  0.000   36.8840000    4.8990000   35.9510000
   282      1      1  0.000   22.0280000   24.0760000   24.3860000
   283      1      1  0.000   37.0280000   12.4560000    4.1220000
   284      1      1  0.000    4.5410000    5.2620000    6.7200000
   285      1      1  0.000    4.5810000   23.3270000   13.4910000
   286      1      1  0.000   10.1260000   26.2790000   34.1500000
   287      1      1  0.000   22.1840000   25.8150000   28.6090000
   288      1      1  0.000   33.5690000   11.2710000   11.9680000
   289      1      1  0.000   24.6120000   22.2200000   16.6560000
   290      1      1  0.000   23.9860000   26.0880000   37.0880000
   291      1      1  0.000   28.4720000   21.7260000   13.1090000
   292      1      1  0.000   10.3270000   12.3790000    5.8400000
   293      1      1  0.000   20.5970000   33.6980000   12.7560000
   294      1      1  0.000   20.0020000    2.2510000   25.9410000
   295      1      1  0.000   14.0660000   28.0760000   28.8900000
   296      1      1  0.000   13.1990000   38.0030000   17.4750000
   297      1      1  0.000   17.2710000    7.9020000    6.0360000
   298      1      1  0.000   36.6040000   32.6720000   15.3370000
   299      1      1  0.000   18.5340000   29.4710000   34.0030000
   300      1      1  0.000    5.3480000   12.4120000    5.8950000
   301      1      1  0.000   35.8220000   31.5750000   18.4560000
   302      1      1  0.000   11.2690000   27.8950000   22.4000000
   303      1      1  0.000    3.9480000    5.7450000   17.4310000
   304      1      1  0.000    9.2180000   15.5380000   31.8230000
   305      1      1  0.000    6.2380000   10.0510000   11.9910000
   306      1      1  0.000   33.1510000   30.2140000    0.7450000
   307      1      1  0.000   36.8510000   36.2470000   36.7480000
   308      1      1  0.000    8.9040000   10.1430000    1.0780000
   309      1      1  0.000    1.7050000   18.9180000   20.8410000
   310      1      1  0.000   27.4440000   25.3180000    0.0530000
   311      1      1  0.000   31.8380000    3.9280000   11.6110000
   312      1      1  0.000   18.4940000    5.0230000    6.7850000
   313      1      1  0.000   36.8220000   29.1110000   31.5430000
   314      1      1  0.000   13.6770000   35.5290000   37.0560000
   315      1      1  0.000    5.9280000   21.5400000   31.2060000
   316      1      1  0.000   30.9240000   37.7080000    9.6600000
   317      1      1  0.000   23.8310000   12.8090000   12.2740000
   318      1      1  0.000   36.4090000   38.1230000   32.0760000
   319      1      1  0.000   37.5660000   22.5570000   25.5760000
   320      1      1  0.000   31.0870000    4.5010000    9.2850000
   321      1      1  0.000   10.2390000   19.6530000   16.7960000
   322      1      1  0.000    0.9530000   34.2290000   28.3670000
   323      1      1  0.000    7.7090000    8.2240000    6.1200000
   324      1      1  0.000    4.9870000   23.8260000   31.2310000
   325      1      1  0.000   24.6240000   14.0020000   23.1120000
   326      1      1  0.000   33.2700000    2.2500000    6.7050000
   327      1      1  0.000   21.6620000    5.7770000   22.8060000
   328      1      1  0.000   31.7990000   13.7640000    1.5720000
   329      1      1  0.000   12.0520000    5.2640000   12.1900000
   330      1      1  0.000   32.2360000   28.5510000   18.0770000
   331      1      1  0.000    3.8650000   25.5630000   15.0810000
   332      1      1  0.000   23.5050000   13.6350000   28.3390000
   333      1      1  0.000   38.4600000    2.5940000   13.5760000
   334      1      1  0.000   27.1380000   10.1040000    6.2420000
   335      1      1  0.000    8.2830000   30.3320000    1.5630000
   336      1      1  0.000    0.7610000   16.1330000   23.6790000
   337      1      1  0.000   32.2130000    3.2570000   35.2540000
   338      1      1  0.000   28.8930000    8.9480000    3.6850000
   339      1      1  0.000    0.8840000    1.4220000   16.1920000
   340      1      1  0.000    4.1280000   13.6870000   24.8490000
   341      1      1  0.000   25.6160000   19.9480000   36.6310000
   342      1      1  0.000   29.2070000   22.7940000   16.1630000
   343      1      1  0.000    5.7060000   11.0370000   37.0790000
   344      1      1  0.000   19.8940000   22.2970000   23.0660000
   345      1      1  0.000   17.8250000   35.9310000   15.5980000
   346      1      1  0.000    1.0150000   10.4870000   32.9940000
   347      1      1  0.000   38.1180000    7.4420000   34.6210000
   348      1      1  0.000   15.6030000   34.2830000   19.7440000
   349      1      1  0.000    1.8480000    6.3690000   18.9190000
   350      1      1  0.000   26.1600000   38.1270000   10.7720000
   351      1      1  0.000    6.1800000   20.2700000   17.9040000
   352      1      1  0.000   30.8830000   33.1280000    3.9930000
   353      1      1  0.000    7.6740000   22.5320000    0.7010000
   354      1      1  0.000    3.1050000   33.9740000   27.8170000
   355      1      1  0.000   13.6300000   19.2620000   14.2430000
   356      1      1  0.000   17.3200000   28.3070000   12.4860000
   357      1      1  0.000   13.3390000   32.9860000   38.2610000
   358      1      1  0.000   32.2240000   21.8020000   37.1180000
   359      1      1  0.000   11.6740000   12.8390000   14.4590000
   360      1      1  0.000   21.1990000   37.6940000   21.7270000
   361      1      1  0.000   14.6920000   25.6000000   13.2370000
   362      1      1  0.000    4.2980000    7.6130000   27.2690000
   363      1      1  0.000    1.0220000   30.8400000    2.0500000
   364      1      1  0.000   27.7830000   21.1110000   22.0120000
   365      1      1  0.000    2.3690000   22.7860000    8.9960000
   366      1      1  0.000   28.2370000    5.5500000   30.8890000
   367      1      1  0.000   18.3880000   22.1590000    7.3130000
   368      1      1  0.000    2.0580000   25.1000000   10.0650000
   369      1      1  0.000   15.5550000    5.5450000    8.7300000
   370      1      1  0.000   24.5310000   37.3670000   18.3520000
   371      1      1  0.000   36.2180000   27.7820000   13.2910000
   372      1      1  0.000    2.4540000   30.8440000   22.2980000
   373      1      1  0.000   13.2340000    8.8750000   13.7280000
   374      1      1  0.000   30.0720000    1.6610000   36.5300000
   375      1      1  0.000   32.8020000   30.8120000   37.1840000
   376      1      1  0.000   27.9590000    9.0050000   27.2150000
   377      1      1  0.000   36.5440000   25.4460000    2.6760000
   378      1      1  0.000   27.3570000    6.0280000   27.4150000
   379      1      1  0.000   11.0320000   22.7890000   24.1440000
   380      1      1  0.000    2.8820000   26.3820000   13.0420000
   381      1      1  0.000   16.9200000   28.9400000   17.2260000
   382      1      1  0.000    7.8280000   17.3170000   21.8300000
   383      1      1  0.000   18.7380000   19.7150000   25.3740000
   384      1      1  0.000   25.5090000   20.6250000    1.3050000
   385      1      1  0.000   32.6980000   36.5600000    0.5050000
   386      1      1  0.000   29.7860000   19.9300000   22.0950000
   387      1      1  0.000   23.1600000   23.9080000    0.5470000
   388      1      1  0.000   29.2890000   31.7320000   33.4580000
   389      1      1  0.000   26.9470000   25.0470000   20.0200000
   390      1      1  0.000   22.8910000   13.5810000   35.5770000
   391      1      1  0.000   36.5790000   15.5110000    3.9850000
   392      1      1  0.000   17.3570000   33.6310000   21.4600000
   393      1      1  0.000   33.8440000    0.2240000    5.8920000
   394      1      1  0.000    1.4980000   29.5920000   24.2160000
   395      1      1  0.000   34.6300000   16.8310000   30.8570000
   396      1      1  0.000   14.8790000    2.3800000   26.7960000
   397      1      1  0.000   38.2090000   17.8960000   37.2830000
   398      1      1  0.000    9.5160000    8.8980000   24.9690000
   399      1      1  0.000    3.3690000   19.2630000   33.7930000
   400      1      1  0.000   27.5620000   22.6760000   25.7700000
   401      1      1  0.000    1.0220000   13.8630000    4.3100000
   402      1      1  0.000   28.2980000   25.4420000   31.1880000
   403      1      1  0.000   23.2010000   23.8630000   15.2480000
   404      1      1  0.000   23.7030000   28.9970000   15.1610000
   405      1      1  0.000   18.6220000   24.9030000   13.4140000
   406      1      1  0.000   30.1380000   32.2010000    0.6800000
   407      1      1  0.000    1.3570000    6.8440000   33.9390000
   408      1      1  0.000   24.4940000   19.5250000   38.4760000
   409      1      1  0.000   30.8510000    5.5030000    6.4410000
   410      1      1  0.000    2.0800000   28.2930000   26.5840000
   411      1      1  0.000   27.9390000   26.2400000   14.6960000
   412      1      1  0.000    0.6060000   23.3160000    4.6070000
   413      1      1  0.000   15.8120000    7.5730000   23.8310000
   414      1      1  0.000    2.7220000    5.0680000    2.9960000
   415      1      1  0.000   17.7670000   28.9860000    9.9580000
   416      1      1  0.000   27.9510000   29.2290000   26.4360000
   417      1      1  0.000    0.5080000   11.2840000    3.2320000
   418      1      1  0.000   20.9860000    9.5920000   23.3850000
   419      1      1  0.000    1.3630000    9.8680000    9.0320000
   420      1      1  0.000   11.9320000   24.8950000   28.0390000
   421      1      1  0.000   35.3750000   18.3920000   16.5990000
   422      1      1  0.000    2.9080000    3.3380000   32.2090000
   423      1      1  0.000   33.7060000   28.1120000   25.6630000
   424      1      1  0.000    1.0500000   23.2390000   38.4500000
   425      1      1  0.000   16.8420000    2.2930000    7.6720000
   426      1      1  0.000   18.0380000   24.7820000   22.8850000
   427      1      1  0.000    0.2380000    8.6730000   30.6610000
   428      1      1  0.000   26.1990000    0.5350000   29.2300000
   429      1      1  0.000   28.5070000   13.3000000   38.0050000
   430      1      1  0.000   26.2650000   32.8880000   14.0400000
   431      1      1  0.000   29.8890000   12.7280000   19.1270000
   432      1      1  0.000   23.4860000   10.5240000   24.1670000
   433      1      1  0.000   24.9240000   29.9320000    9.1770000
   434      1      1  0.000   19.5120000    2.4120000   31.5010000
   435      1      1  0.000    6.0580000   36.0940000   30.4230000
   436      1      1  0.000    7.0140000    7.0890000    4.3540000
   437      1      1  0.000   15.9000000    1.4230000    5.1460000
   438      1      1  0.000    9.9690000   34.9100000   35.0020000
   439      1      1  0.000   30.2940000   33.8660000   34.8930000
   440      1      1  0.000   31.1970000    3.3010000   30.9460000
   441      1      1  0.000   31.7640000   12.7060000   26.5830000
   442      1      1  0.000    1.2390000   13.3310000   32.5190000
   443      1      1  0.000    2.2470000    8.1280000   26.1520000
   444      1      1  0.000   29.6650000   25.1240000   22.9100000
   445      1      1  0.000   29.7600000    8.5670000   23.3350000
   446      1      1  0.000   27.1780000   37.0790000   21.8740000
   447      1      1  0.000    8.0090000   29.6110000   19.1210000
   448      1      1  0.000   11.9880000   30.6000000   25.5450000
   449      1      1  0.000    1.9430000   28.8780000   17.7690000
   450      1      1  0.000   11.6360000   19.4430000   20.3690000
   451      1      1  0.000   13.8840000    1.9530000   18.9120000
   452      1      1  0.000    5.2520000    1.8690000   34.4100000
   453      1      1  0.000   35.7270000    6.9900000   15.0480000
   454      1      1  0.000   11.8050000    8.5380000    2.1050000
   455      1      1  0.000    1.8500000   26.0930000    5.2650000
   456      1      1  0.000   14.9140000    2.8330000    2.0110000
   457      1      1  0.000    8.6480000   22.0080000   38.2240000
   458      1      1  0.000    7.0540000    5.9990000   24.7040000
   459      1      1  0.000    4.5550000   19.2520000    4.6050000
   460      1      1  0.000    7.4090000   14.0430000   17.3320000
   461      1      1  0.000    3.4380000   23.7240000   11.5020000
   462      1      1  0.000    4.1640000   34.2240000    2.6530000
   463      1      1  0.000   16.6690000   26.1060000    9.4810000
   464      1      1  0.000   30.3450000   30.4560000   23.2770000
   465      1      1  0.000   18.1550000    4.1610000   32.1020000
   466      1      1  0.000   37.0240000   27.2770000    3.8940000
   467      1      1  0.000   25.9440000   23.8480000   15.6260000
   468      1      1  0.000   20.8080000   32.6440000    6.6530000
   469      1      1  0.000   20.7880000   27.9640000   34.0180000
   470      1      1  0.000    0.1980000   31.9920000    8.4390000
   471      1      1  0.000   11.9150000   24.4010000    6.5550000
   472      1      1  0.000   29.9630000   28.6050000   36.7640000
   473      1      1  0.000   34.7290000   19.3050000   11.4210000
   474      1      1  0.000   36.2620000    1.9460000    5.8920000
   475      1      1  0.000   23.1670000   17.8290000   25.1760000
